id,file,s,t,C,W
518,Grafi/grafo011.gr,204653,144783,101953,53704
519,Grafi/grafo011.gr,204653,144783,86683,59923
520,Grafi/grafo011.gr,204653,144783,85241,63058
521,Grafi/grafo011.gr,204760,204359,75077,44307
522,Grafi/grafo011.gr,204760,204359,86259,46338
523,Grafi/grafo011.gr,204760,204359,77628,53592
524,Grafi/grafo011.gr,204760,204359,74686,59825
525,Grafi/grafo011.gr,204760,204359,82874,61318
526,Grafi/grafo011.gr,142800,204247,91368,44883
527,Grafi/grafo011.gr,142800,204247,79868,49097
528,Grafi/grafo011.gr,142800,204247,73108,54816
529,Grafi/grafo011.gr,142800,204247,78887,59432
530,Grafi/grafo011.gr,142800,204247,85069,61435
531,Grafi/grafo011.gr,204054,203988,85330,42098
532,Grafi/grafo011.gr,204054,203988,101195,49473
533,Grafi/grafo011.gr,204054,203988,72082,51191
534,Grafi/grafo011.gr,204054,203988,95531,56917
535,Grafi/grafo011.gr,204054,203988,96439,63185
536,Grafi/grafo011.gr,204320,144501,84323,44747
537,Grafi/grafo011.gr,204320,144501,71326,48180
538,Grafi/grafo011.gr,204320,144501,95670,54846
539,Grafi/grafo011.gr,204320,144501,100869,57288
540,Grafi/grafo011.gr,204320,144501,75035,61464
541,Grafi/grafo011.gr,203595,146639,98261,44418
542,Grafi/grafo011.gr,203595,146639,89285,46442
543,Grafi/grafo011.gr,203595,146639,103785,53781
544,Grafi/grafo011.gr,203595,146639,100333,59971
545,Grafi/grafo011.gr,203595,146639,94819,60465
546,Grafi/grafo011.gr,203479,142293,103901,42455
547,Grafi/grafo011.gr,203479,142293,80634,46836
548,Grafi/grafo011.gr,203479,142293,87656,52869
549,Grafi/grafo011.gr,203479,142293,90035,55174
550,Grafi/grafo011.gr,203479,142293,102767,62647
551,Grafi/grafo012.gr,145363,142674,80891,40682
552,Grafi/grafo012.gr,145363,142674,76613,47898
553,Grafi/grafo012.gr,145363,142674,100324,51549
554,Grafi/grafo012.gr,145363,142674,84070,58786
555,Grafi/grafo012.gr,145363,142674,70118,61667
556,Grafi/grafo012.gr,145979,196621,99294,41488
557,Grafi/grafo012.gr,145979,196621,84923,45956
558,Grafi/grafo012.gr,145979,196621,72767,51070
559,Grafi/grafo012.gr,145979,196621,73103,55408
560,Grafi/grafo012.gr,145979,196621,75895,64057
561,Grafi/grafo012.gr,144414,204086,77098,42344
562,Grafi/grafo012.gr,144414,204086,93420,46480
563,Grafi/grafo012.gr,144414,204086,85275,50075
564,Grafi/grafo012.gr,144414,204086,76818,59623
565,Grafi/grafo012.gr,144414,204086,101996,63819
566,Grafi/grafo012.gr,144991,144886,72369,40054
567,Grafi/grafo012.gr,144991,144886,100431,47273
568,Grafi/grafo012.gr,144991,144886,80726,53638
569,Grafi/grafo012.gr,144991,144886,93858,59324
570,Grafi/grafo012.gr,144991,144886,84039,61570
571,Grafi/grafo012.gr,142080,144970,71199,41710
572,Grafi/grafo012.gr,142080,144970,103658,45364
573,Grafi/grafo012.gr,142080,144970,84582,54213
574,Grafi/grafo012.gr,142080,144970,79121,58291
575,Grafi/grafo012.gr,142080,144970,96938,61984
576,Grafi/grafo012.gr,146408,142540,94000,43634
577,Grafi/grafo012.gr,146408,142540,104382,45358
578,Grafi/grafo012.gr,146408,142540,101729,54466
579,Grafi/grafo012.gr,146408,142540,79711,56923
580,Grafi/grafo012.gr,146408,142540,91613,64948
581,Grafi/grafo012.gr,142825,196898,78862,44935
582,Grafi/grafo012.gr,142825,196898,72558,47290
583,Grafi/grafo012.gr,142825,196898,96985,50888
584,Grafi/grafo012.gr,142825,196898,104431,59958
585,Grafi/grafo012.gr,142825,196898,77712,62793
586,Grafi/grafo012.gr,204168,146687,76579,43918
587,Grafi/grafo012.gr,204168,146687,86636,45454
588,Grafi/grafo012.gr,204168,146687,87060,53517
589,Grafi/grafo012.gr,204168,146687,93403,58975
590,Grafi/grafo012.gr,204168,146687,90636,63165
591,Grafi/grafo012.gr,197233,142755,86069,44389
592,Grafi/grafo012.gr,197233,142755,97731,47482
593,Grafi/grafo012.gr,197233,142755,86691,52079
594,Grafi/grafo012.gr,197233,142755,73754,56031
595,Grafi/grafo012.gr,197233,142755,81930,63707
596,Grafi/grafo012.gr,142815,142591,73508,43322
597,Grafi/grafo012.gr,142815,142591,71762,45201
598,Grafi/grafo012.gr,142815,142591,84103,53177
599,Grafi/grafo012.gr,142815,142591,75173,59045
600,Grafi/grafo012.gr,142815,142591,83041,63792
601,Grafi/grafo013.gr,151364,141757,101269,43267
602,Grafi/grafo013.gr,151364,141757,85864,49790
603,Grafi/grafo013.gr,151364,141757,91757,53168
604,Grafi/grafo013.gr,151364,141757,85244,55423
605,Grafi/grafo013.gr,151364,141757,84101,62411
606,Grafi/grafo013.gr,142428,145247,94540,40902
607,Grafi/grafo013.gr,142428,145247,77080,49549
608,Grafi/grafo013.gr,142428,145247,77285,54488
609,Grafi/grafo013.gr,142428,145247,94738,56136
610,Grafi/grafo013.gr,142428,145247,75897,61202
611,Grafi/grafo013.gr,146609,142501,80292,41720
612,Grafi/grafo013.gr,146609,142501,70503,47128
613,Grafi/grafo013.gr,146609,142501,89764,52276
614,Grafi/grafo013.gr,146609,142501,104408,59961
615,Grafi/grafo013.gr,146609,142501,102862,62836
616,Grafi/grafo013.gr,151500,141775,83479,42057
617,Grafi/grafo013.gr,151500,141775,83133,49411
618,Grafi/grafo013.gr,151500,141775,81785,51302
619,Grafi/grafo013.gr,151500,141775,100031,56158
620,Grafi/grafo013.gr,151500,141775,78261,63270
621,Grafi/grafo013.gr,145764,195583,100212,42808
622,Grafi/grafo013.gr,145764,195583,91828,47792
623,Grafi/grafo013.gr,145764,195583,71670,54612
624,Grafi/grafo013.gr,145764,195583,71325,56523
625,Grafi/grafo013.gr,145764,195583,76984,61475
626,Grafi/grafo013.gr,196620,139772,102768,43201
627,Grafi/grafo013.gr,196620,139772,102262,49714
628,Grafi/grafo013.gr,196620,139772,79963,54008
629,Grafi/grafo013.gr,196620,139772,78366,57617
630,Grafi/grafo013.gr,196620,139772,92198,63571
631,Grafi/grafo013.gr,140263,196831,79114,43561
632,Grafi/grafo013.gr,140263,196831,103233,45132
633,Grafi/grafo013.gr,140263,196831,70548,54808
634,Grafi/grafo013.gr,140263,196831,80999,56542
635,Grafi/grafo013.gr,140263,196831,95209,61659
636,Grafi/grafo013.gr,204119,145741,91885,42503
637,Grafi/grafo013.gr,204119,145741,95436,46368
638,Grafi/grafo013.gr,204119,145741,104043,54295
639,Grafi/grafo013.gr,204119,145741,95113,56632
640,Grafi/grafo013.gr,204119,145741,70321,63037
641,Grafi/grafo013.gr,146446,144915,72784,40292
642,Grafi/grafo013.gr,146446,144915,85252,45273
643,Grafi/grafo013.gr,146446,144915,76821,51259
644,Grafi/grafo013.gr,146446,144915,73591,58250
645,Grafi/grafo013.gr,146446,144915,75128,62917
646,Grafi/grafo013.gr,142764,146734,104866,40940
647,Grafi/grafo013.gr,142764,146734,100150,46205
648,Grafi/grafo013.gr,142764,146734,103860,50318
649,Grafi/grafo013.gr,142764,146734,78999,58506
650,Grafi/grafo013.gr,142764,146734,74931,61321
651,Grafi/grafo014.gr,144763,144504,86346,42917
652,Grafi/grafo014.gr,144763,144504,81168,45833
653,Grafi/grafo014.gr,144763,144504,90843,52888
654,Grafi/grafo014.gr,144763,144504,92232,57754
655,Grafi/grafo014.gr,144763,144504,94456,64639
656,Grafi/grafo014.gr,145373,144784,98948,44578
657,Grafi/grafo014.gr,145373,144784,103721,46199
658,Grafi/grafo014.gr,145373,144784,83088,53454
659,Grafi/grafo014.gr,145373,144784,100737,58101
660,Grafi/grafo014.gr,145373,144784,73760,64199
661,Grafi/grafo014.gr,203723,196439,88971,40547
662,Grafi/grafo014.gr,203723,196439,97751,47109
663,Grafi/grafo014.gr,203723,196439,79559,54582
664,Grafi/grafo014.gr,203723,196439,74548,58917
665,Grafi/grafo014.gr,203723,196439,83028,62793
666,Grafi/grafo014.gr,140224,196904,73328,43777
667,Grafi/grafo014.gr,140224,196904,88588,49229
668,Grafi/grafo014.gr,140224,196904,98466,54882
669,Grafi/grafo014.gr,140224,196904,95996,55800
670,Grafi/grafo014.gr,140224,196904,98965,60311
671,Grafi/grafo014.gr,145028,196740,102404,42292
672,Grafi/grafo014.gr,145028,196740,80559,49335
673,Grafi/grafo014.gr,145028,196740,81377,52402
674,Grafi/grafo014.gr,145028,196740,86988,56594
675,Grafi/grafo014.gr,145028,196740,85492,61363
676,Grafi/grafo014.gr,142872,151391,80327,41056
677,Grafi/grafo014.gr,142872,151391,93696,46252
678,Grafi/grafo014.gr,142872,151391,101504,50142
679,Grafi/grafo014.gr,142872,151391,96014,58954
680,Grafi/grafo014.gr,142872,151391,81859,62642
681,Grafi/grafo014.gr,203644,146441,91593,41060
682,Grafi/grafo014.gr,203644,146441,72448,47450
683,Grafi/grafo014.gr,203644,146441,71903,54047
684,Grafi/grafo014.gr,203644,146441,89324,58913
685,Grafi/grafo014.gr,203644,146441,99438,63555
686,Grafi/grafo014.gr,151595,151517,93623,40481
687,Grafi/grafo014.gr,151595,151517,72309,48032
688,Grafi/grafo014.gr,151595,151517,96634,52258
689,Grafi/grafo014.gr,151595,151517,85158,59574
690,Grafi/grafo014.gr,151595,151517,86216,63810
691,Grafi/grafo014.gr,144419,146192,102465,42006
692,Grafi/grafo014.gr,144419,146192,98617,47835
693,Grafi/grafo014.gr,144419,146192,104753,53349
694,Grafi/grafo014.gr,144419,146192,77215,56298
695,Grafi/grafo014.gr,144419,146192,72617,63331
696,Grafi/grafo014.gr,203755,141830,86146,42356
697,Grafi/grafo014.gr,203755,141830,92967,46111
698,Grafi/grafo014.gr,203755,141830,93870,53051
699,Grafi/grafo014.gr,203755,141830,85445,59192
700,Grafi/grafo014.gr,203755,141830,70071,61601
701,Grafi/grafo015.gr,146901,144742,88239,40496
702,Grafi/grafo015.gr,146901,144742,102738,47954
703,Grafi/grafo015.gr,146901,144742,95508,54230
704,Grafi/grafo015.gr,146901,144742,102102,59287
705,Grafi/grafo015.gr,146901,144742,92551,61743
706,Grafi/grafo015.gr,144392,204050,91705,42913
707,Grafi/grafo015.gr,144392,204050,97183,48439
708,Grafi/grafo015.gr,144392,204050,96992,50544
709,Grafi/grafo015.gr,144392,204050,87596,56233
710,Grafi/grafo015.gr,144392,204050,96475,62018
711,Grafi/grafo015.gr,196327,151585,84985,44513
712,Grafi/grafo015.gr,196327,151585,79836,49255
713,Grafi/grafo015.gr,196327,151585,73522,54475
714,Grafi/grafo015.gr,196327,151585,90351,58069
715,Grafi/grafo015.gr,196327,151585,88609,61873
716,Grafi/grafo015.gr,207040,202778,90939,44781
717,Grafi/grafo015.gr,207040,202778,96419,49691
718,Grafi/grafo015.gr,207040,202778,79172,51036
719,Grafi/grafo015.gr,207040,202778,72923,56977
720,Grafi/grafo015.gr,207040,202778,81628,64657
721,Grafi/grafo015.gr,141814,146813,104087,44937
722,Grafi/grafo015.gr,141814,146813,87904,48673
723,Grafi/grafo015.gr,141814,146813,89652,53501
724,Grafi/grafo015.gr,141814,146813,100443,58410
725,Grafi/grafo015.gr,141814,146813,79798,62845
726,Grafi/grafo015.gr,145021,202723,74861,40152
727,Grafi/grafo015.gr,145021,202723,86054,45277
728,Grafi/grafo015.gr,145021,202723,96300,51765
729,Grafi/grafo015.gr,145021,202723,95059,58697
730,Grafi/grafo015.gr,145021,202723,70003,61433
731,Grafi/grafo015.gr,203978,142271,92164,41854
732,Grafi/grafo015.gr,203978,142271,92318,45300
733,Grafi/grafo015.gr,203978,142271,80524,53137
734,Grafi/grafo015.gr,203978,142271,101182,55778
735,Grafi/grafo015.gr,203978,142271,93824,63545
736,Grafi/grafo015.gr,144716,204237,79135,42152
737,Grafi/grafo015.gr,144716,204237,103751,48892
738,Grafi/grafo015.gr,144716,204237,89284,51393
739,Grafi/grafo015.gr,144716,204237,79536,55210
740,Grafi/grafo015.gr,144716,204237,92724,61442
741,Grafi/grafo015.gr,145319,203912,89134,44739
742,Grafi/grafo015.gr,145319,203912,73185,49801
743,Grafi/grafo015.gr,145319,203912,83900,53849
744,Grafi/grafo015.gr,145319,203912,84159,56056
745,Grafi/grafo015.gr,145319,203912,94811,62785
746,Grafi/grafo015.gr,203873,142096,93334,44476
747,Grafi/grafo015.gr,203873,142096,82173,49031
748,Grafi/grafo015.gr,203873,142096,80032,54769
749,Grafi/grafo015.gr,203873,142096,75261,59150
750,Grafi/grafo015.gr,203873,142096,100512,63846
751,Grafi/grafo016.gr,145215,142461,78094,41016
752,Grafi/grafo016.gr,145215,142461,81009,47817
753,Grafi/grafo016.gr,145215,142461,91695,53519
754,Grafi/grafo016.gr,145215,142461,90274,59296
755,Grafi/grafo016.gr,145215,142461,94223,64892
756,Grafi/grafo016.gr,146365,151375,70062,42333
757,Grafi/grafo016.gr,146365,151375,81606,46743
758,Grafi/grafo016.gr,146365,151375,85152,53566
759,Grafi/grafo016.gr,146365,151375,77452,55180
760,Grafi/grafo016.gr,146365,151375,96278,64454
761,Grafi/grafo016.gr,145993,203956,83520,44359
762,Grafi/grafo016.gr,145993,203956,98411,49706
763,Grafi/grafo016.gr,145993,203956,97325,52903
764,Grafi/grafo016.gr,145993,203956,90082,57693
765,Grafi/grafo016.gr,145993,203956,97048,64565
766,Grafi/grafo016.gr,141845,204499,101049,42662
767,Grafi/grafo016.gr,141845,204499,104257,46757
768,Grafi/grafo016.gr,141845,204499,89616,51495
769,Grafi/grafo016.gr,141845,204499,94542,56624
770,Grafi/grafo016.gr,141845,204499,90909,60732
771,Grafi/grafo016.gr,203790,146644,76396,40932
772,Grafi/grafo016.gr,203790,146644,80783,46984
773,Grafi/grafo016.gr,203790,146644,87748,54896
774,Grafi/grafo016.gr,203790,146644,81876,56009
775,Grafi/grafo016.gr,203790,146644,84598,61521
776,Grafi/grafo016.gr,146731,145775,101279,40482
777,Grafi/grafo016.gr,146731,145775,88132,49396
778,Grafi/grafo016.gr,146731,145775,86035,51755
779,Grafi/grafo016.gr,146731,145775,83572,57033
780,Grafi/grafo016.gr,146731,145775,81009,61658
781,Grafi/grafo016.gr,145436,146080,97838,42308
782,Grafi/grafo016.gr,145436,146080,73246,45618
783,Grafi/grafo016.gr,145436,146080,90357,52901
784,Grafi/grafo016.gr,145436,146080,103168,56073
785,Grafi/grafo016.gr,145436,146080,86042,64083
786,Grafi/grafo016.gr,144758,141619,103395,40876
787,Grafi/grafo016.gr,144758,141619,104154,46626
788,Grafi/grafo016.gr,144758,141619,78158,50457
789,Grafi/grafo016.gr,144758,141619,76616,57342
790,Grafi/grafo016.gr,144758,141619,81935,64378
791,Grafi/grafo016.gr,203572,145977,102395,41355
792,Grafi/grafo016.gr,203572,145977,100983,47401
793,Grafi/grafo016.gr,203572,145977,76840,54596
794,Grafi/grafo016.gr,203572,145977,90159,55816
795,Grafi/grafo016.gr,203572,145977,96886,62396
796,Grafi/grafo016.gr,141638,142866,95239,40531
797,Grafi/grafo016.gr,141638,142866,83517,45916
798,Grafi/grafo016.gr,141638,142866,83161,51532
799,Grafi/grafo016.gr,141638,142866,92379,56756
800,Grafi/grafo016.gr,141638,142866,96815,60741
801,Grafi/grafo017.gr,151336,202615,87267,43175
802,Grafi/grafo017.gr,151336,202615,78054,48836
803,Grafi/grafo017.gr,151336,202615,102676,52167
804,Grafi/grafo017.gr,151336,202615,89643,59907
805,Grafi/grafo017.gr,151336,202615,100301,64284
806,Grafi/grafo017.gr,142452,195576,70833,40972
807,Grafi/grafo017.gr,142452,195576,91832,48185
808,Grafi/grafo017.gr,142452,195576,71932,54138
809,Grafi/grafo017.gr,142452,195576,98078,58529
810,Grafi/grafo017.gr,142452,195576,87669,61091
811,Grafi/grafo017.gr,144777,144565,85207,42934
812,Grafi/grafo017.gr,144777,144565,78326,45496
813,Grafi/grafo017.gr,144777,144565,75651,52348
814,Grafi/grafo017.gr,144777,144565,96994,56751
815,Grafi/grafo017.gr,144777,144565,71343,63527
816,Grafi/grafo017.gr,146058,204190,102524,42575
817,Grafi/grafo017.gr,146058,204190,94733,46489
818,Grafi/grafo017.gr,146058,204190,79915,50584
819,Grafi/grafo017.gr,146058,204190,98183,56529
820,Grafi/grafo017.gr,146058,204190,89204,64904
821,Grafi/grafo017.gr,141836,202807,99360,43327
822,Grafi/grafo017.gr,141836,202807,82134,49221
823,Grafi/grafo017.gr,141836,202807,84033,51675
824,Grafi/grafo017.gr,141836,202807,82784,55661
825,Grafi/grafo017.gr,141836,202807,71207,63244
826,Grafi/grafo017.gr,141830,151465,79556,42852
827,Grafi/grafo017.gr,141830,151465,80260,49819
828,Grafi/grafo017.gr,141830,151465,98948,51570
829,Grafi/grafo017.gr,141830,151465,104183,56920
830,Grafi/grafo017.gr,141830,151465,77222,61163
831,Grafi/grafo017.gr,203867,142054,103536,43105
832,Grafi/grafo017.gr,203867,142054,86399,47826
833,Grafi/grafo017.gr,203867,142054,92895,51453
834,Grafi/grafo017.gr,203867,142054,92022,57714
835,Grafi/grafo017.gr,203867,142054,92723,61028
836,Grafi/grafo017.gr,204393,204683,83174,40851
837,Grafi/grafo017.gr,204393,204683,101698,48249
838,Grafi/grafo017.gr,204393,204683,99837,53301
839,Grafi/grafo017.gr,204393,204683,89812,56851
840,Grafi/grafo017.gr,204393,204683,89305,63541
841,Grafi/grafo017.gr,144698,142265,98294,44335
842,Grafi/grafo017.gr,144698,142265,93504,45036
843,Grafi/grafo017.gr,144698,142265,72420,53546
844,Grafi/grafo017.gr,144698,142265,96137,58390
845,Grafi/grafo017.gr,144698,142265,71190,64955
846,Grafi/grafo017.gr,204306,144440,71164,44997
847,Grafi/grafo017.gr,204306,144440,98363,45496
848,Grafi/grafo017.gr,204306,144440,70954,51720
849,Grafi/grafo017.gr,204306,144440,90506,55110
850,Grafi/grafo017.gr,204306,144440,74172,62891
851,Grafi/grafo018.gr,142284,145025,85919,43363
852,Grafi/grafo018.gr,142284,145025,71280,45713
853,Grafi/grafo018.gr,142284,145025,75458,52431
854,Grafi/grafo018.gr,142284,145025,96793,57427
855,Grafi/grafo018.gr,142284,145025,72308,63999
856,Grafi/grafo018.gr,203250,146544,85027,41862
857,Grafi/grafo018.gr,203250,146544,78429,48378
858,Grafi/grafo018.gr,203250,146544,103654,53571
859,Grafi/grafo018.gr,203250,146544,100920,56859
860,Grafi/grafo018.gr,203250,146544,90298,63110
861,Grafi/grafo018.gr,203584,203804,99972,43132
862,Grafi/grafo018.gr,203584,203804,80771,49583
863,Grafi/grafo018.gr,203584,203804,100944,54924
864,Grafi/grafo018.gr,203584,203804,89354,59473
865,Grafi/grafo018.gr,203584,203804,80493,64633
866,Grafi/grafo018.gr,146732,142617,92303,41223
867,Grafi/grafo018.gr,146732,142617,103724,48787
868,Grafi/grafo018.gr,146732,142617,91554,54000
869,Grafi/grafo018.gr,146732,142617,74401,55137
870,Grafi/grafo018.gr,146732,142617,89177,64119
871,Grafi/grafo018.gr,204328,145306,71043,41984
872,Grafi/grafo018.gr,204328,145306,81599,47426
873,Grafi/grafo018.gr,204328,145306,96256,51244
874,Grafi/grafo018.gr,204328,145306,80789,57737
875,Grafi/grafo018.gr,204328,145306,99578,64983
876,Grafi/grafo018.gr,196676,196780,102172,40668
877,Grafi/grafo018.gr,196676,196780,73547,46205
878,Grafi/grafo018.gr,196676,196780,72396,54107
879,Grafi/grafo018.gr,196676,196780,100680,58020
880,Grafi/grafo018.gr,196676,196780,75383,61893
881,Grafi/grafo018.gr,204179,203589,81324,41550
882,Grafi/grafo018.gr,204179,203589,87774,45922
883,Grafi/grafo018.gr,204179,203589,77331,53358
884,Grafi/grafo018.gr,204179,203589,100074,56476
885,Grafi/grafo018.gr,204179,203589,83864,62697
886,Grafi/grafo018.gr,142096,143288,76123,43009
887,Grafi/grafo018.gr,142096,143288,90010,45444
888,Grafi/grafo018.gr,142096,143288,89889,52171
889,Grafi/grafo018.gr,142096,143288,90373,56203
890,Grafi/grafo018.gr,142096,143288,76706,64925
891,Grafi/grafo018.gr,144389,145794,70943,44045
892,Grafi/grafo018.gr,144389,145794,89663,47348
893,Grafi/grafo018.gr,144389,145794,88195,52490
894,Grafi/grafo018.gr,144389,145794,85334,58899
895,Grafi/grafo018.gr,144389,145794,82902,64671
896,Grafi/grafo018.gr,145824,145656,104985,43614
897,Grafi/grafo018.gr,145824,145656,84255,45923
898,Grafi/grafo018.gr,145824,145656,93140,50720
899,Grafi/grafo018.gr,145824,145656,90126,58047
900,Grafi/grafo018.gr,145824,145656,94668,61612
901,Grafi/grafo019.gr,151423,146734,92053,44804
902,Grafi/grafo019.gr,151423,146734,93464,48561
903,Grafi/grafo019.gr,151423,146734,76095,51468
904,Grafi/grafo019.gr,151423,146734,75955,55939
905,Grafi/grafo019.gr,151423,146734,87962,61036
906,Grafi/grafo019.gr,204348,151439,81538,40887
907,Grafi/grafo019.gr,204348,151439,88845,48802
908,Grafi/grafo019.gr,204348,151439,86218,50794
909,Grafi/grafo019.gr,204348,151439,77773,58698
910,Grafi/grafo019.gr,204348,151439,77003,60422
911,Grafi/grafo019.gr,204480,151370,86794,43029
912,Grafi/grafo019.gr,204480,151370,98800,48098
913,Grafi/grafo019.gr,204480,151370,84108,52112
914,Grafi/grafo019.gr,204480,151370,80891,59529
915,Grafi/grafo019.gr,204480,151370,103258,64941
916,Grafi/grafo019.gr,204547,144648,98834,40301
917,Grafi/grafo019.gr,204547,144648,93319,49648
918,Grafi/grafo019.gr,204547,144648,82965,51529
919,Grafi/grafo019.gr,204547,144648,73718,57257
920,Grafi/grafo019.gr,204547,144648,85104,61341
921,Grafi/grafo019.gr,144720,142596,70555,41612
922,Grafi/grafo019.gr,144720,142596,96349,47066
923,Grafi/grafo019.gr,144720,142596,100486,50126
924,Grafi/grafo019.gr,144720,142596,78739,56921
925,Grafi/grafo019.gr,144720,142596,90748,64567
926,Grafi/grafo019.gr,144432,146449,80825,44302
927,Grafi/grafo019.gr,144432,146449,89635,45195
928,Grafi/grafo019.gr,144432,146449,80115,51917
929,Grafi/grafo019.gr,144432,146449,102844,56434
930,Grafi/grafo019.gr,144432,146449,93503,64375
931,Grafi/grafo019.gr,145821,142750,101559,44797
932,Grafi/grafo019.gr,145821,142750,93637,47514
933,Grafi/grafo019.gr,145821,142750,71133,51310
934,Grafi/grafo019.gr,145821,142750,103591,57464
935,Grafi/grafo019.gr,145821,142750,87158,62955
936,Grafi/grafo019.gr,151595,206911,97808,42068
937,Grafi/grafo019.gr,151595,206911,73657,49963
